organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
Attheya,genus,-0.00050145455326911,0.173146980773561,0.0557883754530927,0.0575350986178987,1,rho,15
Attheya,genus,-0.00552702599792943,0.0565987559127732,0.0134366080956801,0.0163600015621514,2,rho,15
Attheya,genus,-0.012633986956712,0.0231320885228528,0.000212583338920457,0.0095950297283243,3,rho,15
Attheya,genus,-0.0139918899779659,0.0084424786195989,-0.00700565772534702,0.00598161921845253,4,rho,15
Attheya,genus,-0.019582730193682,0.00384702486115585,-0.0126759908486276,0.0067602995355785,5,rho,15
Attheya,genus,-0.0278821570275556,-0.00471257079024934,-0.0185892412608194,0.00600293337321642,6,rho,15
Attheya,genus,-0.0403722990183708,-0.0162264645725239,-0.0270372817242866,0.00624988673522769,7,rho,15
Attheya,taxogroup_middle,-0.00646204821949192,0.288090308438415,0.0757923139699198,0.0639397911670581,1,rho,132
Attheya,taxogroup_middle,-0.0142258477158725,0.11788361091531,0.0221562285189692,0.027222627523614,2,rho,132
Attheya,taxogroup_middle,-0.0183716866250319,0.0913741939827268,0.00456082563271963,0.0149660861346853,3,rho,132
Attheya,taxogroup_middle,-0.0245331890629765,0.0415480672274742,-0.00267435656126687,0.0085983309339747,4,rho,132
Attheya,taxogroup_middle,-0.0252981196662534,0.0137462498533844,-0.00768804836098258,0.007122931599052,5,rho,132
Attheya,taxogroup_middle,-0.0298143779397091,0.0110766277828869,-0.0118192706535353,0.00620947831145709,6,rho,132
Attheya,taxogroup_middle,-0.0334970000637347,0.00260862523194616,-0.0154426552670131,0.00628447994655733,7,rho,132
Attheya,taxogroup_middle,-0.0371302757975271,-0.00394198165025861,-0.0207071197233283,0.00646874813452178,8,rho,132
Attheya,taxogroup_middle,-0.0531299065152593,-0.0102104792275073,-0.0282925665607778,0.00750528239039143,9,rho,132
Aureococcus,genus,0.00855216888071853,0.331922270426828,0.0843743605943468,0.0403041514704975,1,rho,132
Aureococcus,genus,-0.0186889761440852,0.0190806819866854,-0.00748663433596208,0.00468943181783097,10,rho,132
Aureococcus,genus,-0.00615047190203089,0.278975960484466,0.0518361041454776,0.0273154060371236,2,rho,132
Aureococcus,genus,-0.00643380276374961,0.144271519172042,0.0345410877489312,0.0217609628780182,3,rho,132
Aureococcus,genus,-0.00832566281985225,0.0853618362689598,0.0220854704908155,0.0166013378174812,4,rho,132
Aureococcus,genus,-0.0111065468106157,0.0798998724415124,0.0136226858502382,0.0141320392957906,5,rho,132
Aureococcus,genus,-0.0123588940745647,0.0613905818276492,0.00723189777844684,0.011823471596953,6,rho,132
Aureococcus,genus,-0.0140172943061008,0.0515529115376983,0.00188109565160516,0.00960326846018868,7,rho,132
Aureococcus,genus,-0.0149644143047454,0.0446987771616332,-0.00216842050000003,0.00765007146064129,8,rho,132
Aureococcus,genus,-0.015749942023646,0.027597728735007,-0.00522593256470695,0.00597482330206138,9,rho,132
Aureococcus,taxogroup_middle,-0.00503001565071304,0.303312954297189,0.0740799682091361,0.0411780278399774,1,rho,132
Aureococcus,taxogroup_middle,-0.0214528852219955,0.00648493609972267,-0.0125051962065822,0.00363686625382996,10,rho,132
Aureococcus,taxogroup_middle,-0.00833834073827111,0.221452246919807,0.0422496408705094,0.0270326895198823,2,rho,132
Aureococcus,taxogroup_middle,-0.0123689839699714,0.112744154013439,0.026209473517294,0.0208157404017618,3,rho,132
Aureococcus,taxogroup_middle,-0.0131060638485083,0.0901750751011394,0.0151225514718704,0.0175787171967195,4,rho,132
Aureococcus,taxogroup_middle,-0.0137772734230961,0.0560414038255303,0.00637558009294843,0.0139428705740446,5,rho,132
Aureococcus,taxogroup_middle,-0.0162205369403707,0.0469501608426457,3.12352709527828e-05,0.0107838279879583,6,rho,132
Aureococcus,taxogroup_middle,-0.0168294654256114,0.0457385713723858,-0.00425730367828661,0.00843075571754168,7,rho,132
Aureococcus,taxogroup_middle,-0.0196313149246419,0.0292072853077063,-0.00783180503785641,0.00629667249752945,8,rho,132
Aureococcus,taxogroup_middle,-0.0197589171637376,0.0189777538204712,-0.0105116043362486,0.00474206967313125,9,rho,132
Bathycoccus,genus,-0.0414846823817341,0.135584917749852,0.000979280863022092,0.0294605106631148,1,rho,132
Bathycoccus,taxogroup_middle,-0.0223247597919594,0.135584917749852,0.0233568170383102,0.0308529231496131,1,rho,132
Bathycoccus,taxogroup_middle,-0.036859978175503,0.070949321060809,-0.00299625962594809,0.0180680340570185,2,rho,132
Bathycoccus,taxogroup_middle,-0.0441364913338662,0.0523616511964147,-0.019347971677997,0.011550257873128,3,rho,132
Cafeteria,genus,-0.0417715052305465,0.242566541025515,0.000192162252847345,0.0324301088709704,1,rho,132
Cafeteria,taxogroup_middle,0.00365967096752062,0.28198925076046,0.0860385936709083,0.0605561094781421,1,rho,132
Cafeteria,taxogroup_middle,-0.0227009622465382,-4.11790442833571e-05,-0.0107997663570922,0.00431517383529565,10,rho,132
Cafeteria,taxogroup_middle,-0.000959521330436974,0.162617003260268,0.0406460208646273,0.0416120738371282,2,rho,132
Cafeteria,taxogroup_middle,-0.00280273843435719,0.128992597233312,0.0178665168763954,0.0221575675361205,3,rho,132
